Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.9642857142857143,0.01744186046511628,0.1393939393939394,0.9642857142857143,0.10344827586206896,0.7666666666666667,0.9642857142857143,0.029850746268656716,0.2358974358974359
1.0,0.05442176870748299,0.125,1.0,0.47058823529411764,1.0,1.0,0.0975609756097561,0.2222222222222222
1.0,0.02654867256637168,0.14423076923076922,1.0,0.2,0.9375,1.0,0.046875,0.25
1.0,0.06766917293233082,0.13821138211382114,1.0,0.42857142857142855,0.9444444444444444,1.0,0.11688311688311688,0.24113475177304966
1.0,0.017341040462427744,0.13533834586466165,1.0,0.13636363636363635,0.8181818181818182,1.0,0.03076923076923077,0.23225806451612901
0.9655172413793104,0.08597285067873303,0.12735849056603774,0.9655172413793104,0.5135135135135135,0.9310344827586207,0.9655172413793104,0.14728682170542634,0.22406639004149378
1.0,0.0641025641025641,0.12666666666666668,1.0,0.4166666666666667,0.8636363636363636,1.0,0.1111111111111111,0.22093023255813954
1.0,0.09174311926605505,0.17582417582417584,1.0,0.5882352941176471,0.9411764705882353,1.0,0.15873015873015872,0.29629629629629634
1.0,0.07086614173228346,0.1111111111111111,1.0,0.5625,0.8235294117647058,1.0,0.1258741258741259,0.19580419580419578
1.0,0.02857142857142857,0.1111111111111111,1.0,0.19047619047619047,0.8,1.0,0.049689440993788817,0.19512195121951217
1.0,0.08571428571428572,0.1623931623931624,1.0,0.42857142857142855,0.95,1.0,0.14285714285714285,0.2773722627737226
1.0,0.07582938388625593,0.14691943127962084,1.0,0.48484848484848486,0.9117647058823529,1.0,0.13114754098360656,0.25306122448979596
1.0,0.053763440860215055,0.19117647058823528,1.0,0.23809523809523808,0.9512195121951219,1.0,0.08771929824561403,0.3183673469387755
1.0,0.03626943005181347,0.1125,1.0,0.30434782608695654,0.782608695652174,1.0,0.06481481481481481,0.19672131147540983
1.0,0.04477611940298507,0.12921348314606743,1.0,0.34615384615384615,0.92,1.0,0.07929515418502202,0.22660098522167488
1.0,0.0821917808219178,0.29577464788732394,1.0,0.3,0.9130434782608695,1.0,0.12903225806451613,0.44680851063829785
1.0,0.05128205128205128,0.1743119266055046,1.0,0.35294117647058826,1.0,1.0,0.08955223880597016,0.296875
1.0,0.08426966292134831,0.2,1.0,0.40540540540540543,0.9354838709677419,1.0,0.13953488372093023,0.32954545454545453
1.0,0.06341463414634146,0.13989637305699482,1.0,0.37142857142857144,0.9,1.0,0.10833333333333334,0.24215246636771304
1.0,0.056856187290969896,0.11627906976744186,1.0,0.40476190476190477,0.75,1.0,0.09970674486803517,0.20134228187919465
1.0,0.10975609756097561,0.25287356321839083,1.0,0.42857142857142855,0.88,1.0,0.17475728155339804,0.39285714285714285
