Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
1.0,0.7555555555555555,0.7619047619047619,1.0,0.723404255319149,0.7868852459016393,1.0,0.7391304347826088,0.7741935483870968
1.0,0.8260869565217391,0.9555555555555556,1.0,0.7916666666666666,0.9555555555555556,1.0,0.8085106382978724,0.9555555555555556
0.9375,0.7222222222222222,0.8571428571428571,1.0,0.75,0.75,0.967741935483871,0.7358490566037735,0.7999999999999999
1.0,0.7222222222222222,0.75,1.0,0.7123287671232876,0.8333333333333334,1.0,0.7172413793103448,0.7894736842105262
0.95,0.8617021276595744,0.5666666666666667,0.95,0.8901098901098901,0.6296296296296297,0.9500000000000001,0.8756756756756756,0.5964912280701755
0.9666666666666667,0.7565217391304347,0.7638888888888888,1.0,0.7909090909090909,0.8333333333333334,0.983050847457627,0.7733333333333333,0.7971014492753623
1.0,0.765625,0.7884615384615384,1.0,0.7313432835820896,0.7735849056603774,1.0,0.748091603053435,0.780952380952381
1.0,0.6097560975609756,0.8,1.0,0.5102040816326531,0.7741935483870968,1.0,0.5555555555555556,0.7868852459016393
1.0,0.6862745098039216,0.6585365853658537,1.0,0.6363636363636364,0.6136363636363636,1.0,0.660377358490566,0.6352941176470588
0.9523809523809523,0.7058823529411765,0.639344262295082,1.0,0.676056338028169,0.75,0.975609756097561,0.6906474820143885,0.6902654867256638
1.0,0.7848101265822784,0.8205128205128205,1.0,0.7560975609756098,0.8648648648648649,1.0,0.7701863354037267,0.8421052631578947
1.0,0.7398373983739838,0.8857142857142857,1.0,0.7583333333333333,0.8051948051948052,1.0,0.748971193415638,0.8435374149659864
1.0,0.8188976377952756,0.9,1.0,0.8387096774193549,0.8372093023255814,1.0,0.8286852589641434,0.8674698795180723
1.0,0.75,0.6896551724137931,1.0,0.7281553398058253,0.7142857142857143,1.0,0.7389162561576353,0.7017543859649122
1.0,0.7422680412371134,0.8783783783783784,1.0,0.75,0.8783783783783784,1.0,0.7461139896373057,0.8783783783783784
1.0,0.775,0.9545454545454546,1.0,0.7380952380952381,0.8076923076923077,1.0,0.7560975609756099,0.875
1.0,0.8,0.7941176470588235,1.0,0.8571428571428571,0.675,1.0,0.8275862068965518,0.7297297297297296
1.0,0.7767857142857143,0.9428571428571428,1.0,0.7981651376146789,0.8918918918918919,1.0,0.7873303167420814,0.9166666666666667
1.0,0.7403846153846154,0.890625,1.0,0.7549019607843137,0.9193548387096774,1.0,0.7475728155339806,0.9047619047619047
1.0,0.7577319587628866,0.8058252427184466,1.0,0.7696335078534031,0.8736842105263158,1.0,0.7636363636363637,0.8383838383838383
1.0,0.6666666666666666,0.90625,1.0,0.6545454545454545,0.8055555555555556,1.0,0.6605504587155963,0.8529411764705882
