Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.8421052631578947,0.15,0.16,0.8421052631578947,0.3157894736842105,0.21052631578947367,0.8421052631578947,0.20338983050847456,0.1818181818181818
0.6363636363636364,0.6428571428571429,0.0,0.6363636363636364,0.8181818181818182,0.0,0.6363636363636364,0.7200000000000001,0
1.0,0.47058823529411764,0.0,1.0,0.8,0.0,1.0,0.5925925925925927,0
0.3,0.3076923076923077,0.0,0.3,0.5333333333333333,0.0,0.3,0.3902439024390244,0
0.8461538461538461,0.25,0.06666666666666667,0.8461538461538461,0.5714285714285714,0.07142857142857142,0.8461538461538461,0.34782608695652173,0.0689655172413793
1.0,0.2727272727272727,0.0,1.0,0.5217391304347826,0.0,1.0,0.3582089552238806,0
1.0,0.36,0.21052631578947367,1.0,0.6,0.2857142857142857,1.0,0.45,0.24242424242424243
1.0,0.1724137931034483,0.0,1.0,0.45454545454545453,0.0,1.0,0.25000000000000006,0
1.0,0.3333333333333333,0.0,1.0,0.5,0.0,1.0,0.4,0
1.0,0.3333333333333333,0.0,1.0,0.46153846153846156,0.0,1.0,0.3870967741935484,0
1.0,0.1388888888888889,0.15789473684210525,1.0,0.38461538461538464,0.23076923076923078,1.0,0.20408163265306123,0.18749999999999997
0.65,0.0847457627118644,0.12244897959183673,0.65,0.25,0.2857142857142857,0.65,0.12658227848101267,0.1714285714285714
1.0,0.3188405797101449,0.0625,1.0,0.8148148148148148,0.1111111111111111,1.0,0.4583333333333333,0.08
1.0,0.28,0.10526315789473684,1.0,0.4666666666666667,0.13333333333333333,1.0,0.35000000000000003,0.11764705882352941
0.875,0.21875,0.2857142857142857,0.875,0.4117647058823529,0.375,0.875,0.2857142857142857,0.3243243243243243
1.0,0.375,0.05555555555555555,1.0,0.75,0.058823529411764705,1.0,0.5,0.05714285714285714
0.8,0.3,0.07142857142857142,0.8,0.6,0.08333333333333333,0.8000000000000002,0.4,0.07692307692307691
1.0,0.18181818181818182,0.09523809523809523,1.0,0.48,0.19047619047619047,1.0,0.2637362637362637,0.12698412698412698
1.0,0.3170731707317073,0.1,1.0,0.5652173913043478,0.15,1.0,0.40625,0.12
0.5217391304347826,0.17333333333333334,0.02040816326530612,0.5454545454545454,0.5416666666666666,0.041666666666666664,0.5333333333333332,0.2626262626262626,0.027397260273972598
1.0,0.16666666666666666,0.13043478260869565,1.0,0.38461538461538464,0.2,1.0,0.2325581395348837,0.15789473684210528
