Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
0.7857142857142857,0.4666666666666667,0.17777777777777778,0.7857142857142857,0.2978723404255319,0.13114754098360656,0.7857142857142857,0.36363636363636365,0.15094339622641512
1.0,0.7142857142857143,0.0,1.0,0.20833333333333334,0.0,1.0,0.3225806451612903,0
1.0,0.5714285714285714,0.0,1.0,0.3076923076923077,0.0,1.0,0.4,0
0.6875,0.5555555555555556,0.0,0.6875,0.273972602739726,0.0,0.6875,0.36697247706422015,0
0.8,0.54,0.04,0.8,0.2967032967032967,0.018518518518518517,0.8000000000000002,0.3829787234042553,0.02531645569620253
1.0,0.5972222222222222,0.0,1.0,0.39090909090909093,0.0,1.0,0.4725274725274725,0
1.0,0.55,0.26666666666666666,1.0,0.3283582089552239,0.1509433962264151,1.0,0.411214953271028,0.19277108433734938
1.0,0.3333333333333333,0.0,1.0,0.2653061224489796,0.0,1.0,0.29545454545454547,0
1.0,0.56,0.1,1.0,0.2545454545454545,0.045454545454545456,1.0,0.35,0.06250000000000001
0.9523809523809523,0.6571428571428571,0.0,1.0,0.323943661971831,0.0,0.975609756097561,0.4339622641509434,0
1.0,0.6610169491525424,0.12903225806451613,1.0,0.47560975609756095,0.10810810810810811,1.0,0.5531914893617021,0.11764705882352941
0.7096774193548387,0.23333333333333334,0.10606060606060606,0.7096774193548387,0.175,0.09090909090909091,0.7096774193548389,0.2,0.0979020979020979
1.0,0.7090909090909091,0.08860759493670886,1.0,0.6290322580645161,0.08139534883720931,1.0,0.6666666666666666,0.08484848484848485
1.0,0.574468085106383,0.10344827586206896,1.0,0.2621359223300971,0.05357142857142857,1.0,0.36000000000000004,0.07058823529411765
0.8461538461538461,0.4230769230769231,0.23529411764705882,0.88,0.22916666666666666,0.10810810810810811,0.8627450980392156,0.29729729729729726,0.14814814814814817
1.0,0.6,0.034482758620689655,1.0,0.5714285714285714,0.038461538461538464,1.0,0.5853658536585366,0.03636363636363637
0.8125,0.5757575757575758,0.045454545454545456,0.8125,0.2714285714285714,0.025,0.8125,0.3689320388349514,0.03225806451612903
1.0,0.5098039215686274,0.11290322580645161,1.0,0.47706422018348627,0.1891891891891892,1.0,0.4928909952606635,0.1414141414141414
1.0,0.3870967741935484,0.07142857142857142,1.0,0.23529411764705882,0.04838709677419355,1.0,0.29268292682926833,0.05769230769230769
0.8,0.584,0.056179775280898875,0.8235294117647058,0.38219895287958117,0.05263157894736842,0.8115942028985507,0.4620253164556962,0.05434782608695652
1.0,0.5,0.18181818181818182,1.0,0.38181818181818183,0.16666666666666666,1.0,0.4329896907216495,0.17391304347826086
