Persona Precision,Entity Precision,Action Precision,Persona Recall,Entity Recall,Action Recall,Persona F-Measure,Entity F-Measure,Action F-Measure
1.0,0.8076923076923077,0.8611111111111112,1.0,0.6885245901639344,0.7560975609756098,1.0,0.743362831858407,0.8051948051948052
1.0,0.9024390243902439,0.92,1.0,0.74,0.7666666666666667,1.0,0.8131868131868132,0.8363636363636363
1.0,0.8928571428571429,0.9565217391304348,1.0,0.8333333333333334,0.9166666666666666,1.0,0.8620689655172413,0.9361702127659574
1.0,0.9512195121951219,0.5416666666666666,1.0,0.7959183673469388,0.5652173913043478,1.0,0.8666666666666666,0.5531914893617021
1.0,0.9591836734693877,0.9354838709677419,1.0,0.7966101694915254,0.8285714285714286,1.0,0.8703703703703702,0.8787878787878788
1.0,0.8627450980392157,0.8611111111111112,1.0,0.6470588235294118,0.7209302325581395,1.0,0.7394957983193278,0.7848101265822784
1.0,0.8421052631578947,0.9375,1.0,0.7619047619047619,0.9090909090909091,1.0,0.8,0.923076923076923
1.0,0.84375,0.9444444444444444,1.0,0.7714285714285715,0.85,1.0,0.8059701492537314,0.8947368421052632
1.0,0.8518518518518519,0.7894736842105263,1.0,0.6764705882352942,0.5555555555555556,1.0,0.7540983606557378,0.6521739130434783
1.0,0.7567567567567568,0.8275862068965517,1.0,0.7368421052631579,0.7741935483870968,1.0,0.7466666666666667,0.7999999999999999
1.0,0.75,0.6875,1.0,0.6226415094339622,0.8461538461538461,1.0,0.6804123711340205,0.7586206896551724
1.0,0.8840579710144928,0.86,1.0,0.7530864197530864,0.8269230769230769,1.0,0.8133333333333332,0.8431372549019608
1.0,0.9295774647887324,0.8863636363636364,1.0,0.8571428571428571,0.7090909090909091,1.0,0.8918918918918918,0.7878787878787878
0.8461538461538461,0.8372093023255814,0.9117647058823529,0.8461538461538461,0.6428571428571429,0.8157894736842105,0.8461538461538461,0.7272727272727273,0.861111111111111
1.0,0.7843137254901961,0.95,1.0,0.6557377049180327,0.8085106382978723,1.0,0.7142857142857142,0.8735632183908046
1.0,0.9545454545454546,0.9473684210526315,1.0,0.84,0.9473684210526315,1.0,0.8936170212765958,0.9473684210526315
1.0,0.8717948717948718,0.8636363636363636,1.0,0.7727272727272727,0.7037037037037037,1.0,0.8192771084337349,0.7755102040816326
1.0,0.9142857142857143,0.96,1.0,0.8648648648648649,0.96,1.0,0.888888888888889,0.96
1.0,0.9661016949152542,0.8536585365853658,1.0,0.8260869565217391,0.7777777777777778,1.0,0.890625,0.8139534883720929
0.9565217391304348,0.7790697674418605,0.9,1.0,0.5677966101694916,0.8709677419354839,0.9777777777777777,0.6568627450980393,0.8852459016393444
1.0,0.8275862068965517,1.0,1.0,0.6666666666666666,0.9545454545454546,1.0,0.7384615384615385,0.9767441860465117
